MolecularVolume,SolvationEnergy,MolecularSurfaceArea,MolarMass,DipoleMoment,gap,MolLogP,fr_benzene,PEOE_VSA6,NumAromaticCarbocycles,SMR_VSA6,MolMR,rdf_alp,rdf_eeq,dga,sa,sdc,dgp,356,849,561,659,726,366,molindx,logS
174.991,41.25424,306.577,297.27,1.376886215,5.21603027,3.325540000000003,1,20.771211599071872,1,0.0,74.57920000000001,15012.06316,-0.45618,0.5464,3.7455,10.9154,-87.7791,6.0,0.0,0.0,0.0,0.0,0.0,99,-0.71335
129.684,50.66824,213.495,201.5659,4.712389175,5.070792688,1.9464000000000008,1,11.600939890232516,1,0.0,45.06569999999999,5706.43409,-0.33797,-3.2448,2.0823,2.9127,-47.6898,3.0,3.0,1.0,1.0,2.0,0.0,100,9.17676
124.027,45.98216,210.863,182.14,9.954857878,4.959217785,1.81142,1,6.06636706846161,1,0.0,44.487800000000014,5262.02202,-0.17008,-3.8647,1.6527,4.4125,-39.5447,3.0,3.0,0.0,0.0,2.0,0.0,101,5.18739
71.606,26.15,111.475,86.1112,4.927119497,6.297880703,0.5380999999999998,0,4.48824326877028,0,0.0,19.909,1222.91691,-0.06432,-2.4697,0.7426,1.4986,-12.8385,0.0,2.0,0.0,0.0,0.0,0.0,102,12.71685
131.154,311.37328,237.017,212.21,23.2003156,5.254472087,-0.0521999999999999,1,0.0,1,6.606881964512918,53.11740000000001,8411.92393,-0.75661,2.6371,4.0298,5.5969,-86.5777,2.0,4.0,0.0,0.0,4.0,0.0,103,7.86327
155.517,85.3536,269.078,274.2478,9.216796875,5.214412825,0.2661200000000003,1,6.06636706846161,1,6.544756405912575,60.65770000000001,12061.07242,-0.8947,-0.6851,4.1112,6.8222,-89.8627,3.0,3.0,0.0,0.0,2.0,0.0,104,7.20788
113.674,55.47984,190.936,167.12,1.88249867,5.938849138,0.478,0,0.0,0,0.0,38.1556,4483.09764,-0.63319,-4.7392,3.1739,3.3696,-67.5188,2.0,3.0,0.0,0.0,0.0,0.0,105,6.90776
137.285,44.60144,225.71,225.5544,1.318071197,5.651810229,2.452,0,11.600939890232516,0,0.0,41.2083,5418.87307,-0.44465,1.2716,2.3284,2.2951,-51.164,3.0,2.0,1.0,1.0,0.0,1.0,106,6.54204
120.426,60.79352,203.453,167.12,2.030322985,5.544627246,0.478,0,0.0,0,0.0,38.1556,4486.40995,-0.63959,-4.7374,3.0078,3.0316,-64.0869,2.0,3.0,0.0,0.0,2.0,0.0,107,7.09008
150.149,69.53808,253.841,252.2077,6.936200995,5.309810279,1.9214,1,0.0,1,6.255769183511404,49.94130000000001,8672.94051,-0.50337,1.962,2.8912,6.5577,-67.2425,3.0,3.0,0.0,0.0,2.0,0.0,108,6.76157
164.036,97.9056,273.063,281.32,6.835953191,5.356747767,-0.2443999999999995,0,0.0,0,5.752853606746789,56.6925,12391.50068,-0.99228,-2.5917,3.2963,4.4212,-68.6632,4.0,2.0,0.0,0.0,0.0,0.0,109,5.59842
125.128,64.18256,208.628,181.2088,10.92375053,5.487225614,1.1979,1,18.19910120538483,1,0.0,45.83880000000002,6525.73624,-0.48271,-6.1349,1.676,4.2786,-35.1737,3.0,4.0,0.0,0.0,2.0,0.0,110,4.75359
233.409,86.94352,402.755,378.3,1.690887993,5.741049743,0.3533999999999997,1,0.0,1,39.64129178707751,86.50950000000005,24184.3443,-0.83077,-5.9615,5.6113,12.1204,-123.5429,3.0,3.0,0.0,0.0,2.0,0.0,111,6.48311
115.605,38.99488,193.194,151.12,3.518756622,4.875904642,1.4073,1,0.0,1,0.0,38.483900000000006,4071.05193,-0.19139,-4.438,1.7192,4.5682,-40.7682,2.0,4.0,0.0,0.0,4.0,0.0,112,7.75791
258.737,51.29584,460.557,378.4644,4.264901881,5.700937691,4.557300000000004,1,40.0336764678499,1,19.820645893538757,102.01350000000006,32030.56284,-0.92592,7.5053,4.4186,12.3243,-98.5025,3.0,3.0,0.0,0.0,2.0,0.0,113,1.77495
146.144,97.0688,249.47,236.2602,8.552749563,6.211975402,-1.0185999999999995,1,0.0,1,0.0,49.18840000000001,9489.35693,-1.23876,0.9171,3.8926,3.6335,-78.6411,2.0,4.0,0.0,0.0,4.0,0.0,114,6.55106
111.861,53.05312,189.901,167.12,6.480918503,5.131087708,1.293,1,12.13273413692322,1,0.0,40.05570000000001,4525.86667,-0.35193,-4.7748,2.0608,3.3618,-47.7109,2.0,4.0,0.0,0.0,2.0,1.0,115,8.96827
131.122,46.90264,215.16,201.5659,7.387204678,5.214632149,1.9464,1,11.600939890232516,1,0.0,45.06570000000001,5701.5696,-0.35179,-3.2381,2.136,3.0511,-48.7186,3.0,3.0,1.0,1.0,2.0,1.0,116,5.85874
130.972,28.99512,214.556,225.56,5.238036809,5.148246945,3.267000000000001,1,11.600939890232516,1,0.0,43.1084,5449.96666,-0.17476,1.2373,1.5429,3.0588,-37.8671,3.0,3.0,1.0,1.0,2.0,0.0,117,5.12396
62.885,44.18304,104.902,69.0658,3.897542776,8.144412837,-0.1953,0,0.0,0,0.0,16.3827,835.8665,-0.23035,-2.8748,1.6849,1.696,-29.517,0.0,2.0,0.0,0.0,0.0,0.0,118,13.45884
143.411,25.27136,222.356,226.4463,4.714672536,5.202879001,3.5550000000000006,1,34.802819670697545,1,0.0,48.1264,6316.83836,-0.0781,0.7156,0.9347,1.8371,-22.3302,4.0,2.0,3.0,3.0,0.0,2.0,119,1.83278
111.174,37.11208,185.702,151.12,6.372516807,5.053693317,1.4073,1,12.13273413692322,1,0.0,38.48390000000001,4076.72307,-0.19446,-4.4347,1.736,4.5857,-41.1681,2.0,4.0,0.0,0.0,2.0,0.0,120,7.74932
110.395,63.22024,187.617,167.12,1.792500058,5.968261396,0.478,0,0.0,0,0.0,38.1556,4500.48261,-0.60885,-4.7497,3.02,2.9414,-63.8756,2.0,3.0,0.0,0.0,1.0,0.0,121,7.75791
184.26,79.9144,307.473,296.2356,4.015839755,4.579430996,1.8584,2,24.26546827384644,2,0.0,73.66760000000002,16585.35349,-0.75473,-16.2148,3.7799,4.9419,-83.8601,8.0,6.0,0.0,0.0,4.0,0.0,122,6.11921
221.53,52.88576,394.984,364.3974,8.996775332,4.90941276,4.8875000000000055,1,45.10386542115455,1,0.0,97.27980000000004,27089.56333,-0.60472,3.6845,3.4657,10.6117,-81.496,4.0,2.0,0.0,0.0,0.0,0.0,123,-1.39433
100.213,28.242,167.186,123.11,6.023085901,5.299499607,1.5947999999999998,1,18.19910120538483,1,0.0,33.0964,2956.582,-0.12774,-3.8745,1.107,3.7348,-27.639,1.0,5.0,0.0,0.0,2.0,0.0,124,7.64492
155.963,43.932,271.053,223.228,7.302417885,5.234473885,2.5463000000000005,1,13.847474399381248,1,0.0,58.18640000000003,9879.69434,-0.41167,-0.3971,2.5565,7.1192,-59.2803,2.0,4.0,0.0,0.0,4.0,0.0,125,2.19724
111.205,65.6888,189.035,167.12,5.521085432,5.995840694,0.478,0,0.0,0,0.0,38.1556,4506.88081,-0.61537,-4.7496,2.813,2.5783,-59.7086,2.0,3.0,0.0,0.0,1.0,0.0,126,9.30565
126.617,57.23712,207.435,159.15,8.304280337,6.073290053,1.22868,1,6.06636706846161,1,0.0,40.27650000000001,5080.48478,-0.28405,-12.3174,1.8335,3.9853,-37.6675,4.0,3.0,0.0,0.0,2.0,0.0,127,5.75574
109.204,38.11624,182.372,151.12,2.611886872,5.138461454,1.4073,1,12.13273413692322,1,0.0,38.48390000000001,4072.53531,-0.18942,-4.4384,1.7214,4.5393,-40.814,2.0,4.0,0.0,0.0,2.0,0.0,128,7.39634
164.18,83.80552,286.843,288.2746,9.743019657,5.163266005,0.65462,1,6.06636706846161,1,0.0,65.25270000000002,13893.10689,-0.93988,0.4494,4.3947,7.9449,-96.1496,3.0,3.0,0.0,0.0,2.0,0.0,129,7.24418
125.354,38.53464,203.553,216.034,5.374038348,5.120613496,2.489700000000001,1,28.06267803487257,1,0.0,45.7274,5574.15488,-0.14099,-0.9682,1.3487,4.3423,-33.5717,2.0,4.0,0.0,0.0,4.0,0.0,130,3.766
162.169,134.64112,279.95,265.2986,11.61063113,6.098227396,-0.8999999999999999,1,0.0,1,12.359735571259709,56.95380000000002,12244.90501,-1.10837,2.9867,4.1627,6.5122,-88.7012,2.0,4.0,0.0,0.0,4.0,0.0,131,8.79526
135.968,78.8684,232.298,210.14,5.26891618,5.544594592,0.7812000000000001,1,0.0,1,0.0,47.3199,6864.11463,-0.80825,-5.5815,3.6857,3.1386,-81.4486,3.0,3.0,0.0,0.0,2.0,0.0,132,9.95228
161.685,119.6624,279.671,283.29,11.59515275,5.984731096,-0.7608999999999997,1,0.0,1,12.359735571259709,56.911800000000014,12354.77092,-1.09138,3.7213,4.3738,6.437,-94.4693,3.0,3.0,0.0,0.0,2.0,0.0,133,8.10168
184.073,80.20728,319.085,297.267,2.851297719,7.480220387,-2.631899999999997,0,0.0,0,19.820645893538757,68.44200000000002,14073.49842,-0.8907,-4.5212,5.6363,11.3814,-116.5323,3.0,0.0,0.0,0.0,0.0,0.0,134,9.10498
128.386,82.88504,218.969,210.14,6.348229976,5.932235407,0.7812000000000001,1,6.06636706846161,1,0.0,47.3199,6884.61502,-0.7908,-5.5959,3.4181,2.6193,-75.5231,3.0,3.0,0.0,0.0,2.0,0.0,135,10.32876
124.215,49.66408,212.175,186.23,8.35758097,6.584985191,1.4118000000000002,1,18.19910120538483,1,6.606881964512918,45.25380000000003,7124.61714,-0.50498,1.078,2.0132,6.0332,-45.5958,1.0,5.0,0.0,0.0,2.0,0.0,136,7.22984
114.957,53.1368,193.672,166.13,5.169065309,6.071694648,1.083,1,6.06636706846161,1,0.0,40.3606,4901.23392,-0.59179,-4.6822,2.719,3.5571,-60.7511,2.0,4.0,0.0,0.0,2.0,0.0,137,4.78749
100.773,38.95304,168.534,123.11,2.772438543,5.928398055,0.7797999999999999,0,0.0,0,0.0,31.196299999999997,2937.87766,-0.38659,-3.8491,2.0998,3.2807,-43.9145,1.0,4.0,0.0,0.0,2.0,0.0,138,8.55641
92.492,46.48424,152.151,121.1012,3.810170994,5.537698407,-0.2521000000000002,0,0.0,0,0.0,29.4787,2580.70908,-0.35021,-8.3648,2.4031,2.1007,-41.6506,2.0,2.0,0.0,0.0,0.0,0.0,139,11.17041
112.598,46.2332,192.018,172.2,7.804464442,6.570649682,1.0217,1,18.19910120538483,1,7.109797541277533,40.63680000000002,5818.46234,-0.46886,-0.0461,1.8798,5.3936,-42.4542,1.0,5.0,0.0,0.0,2.0,0.0,140,8.04559
116.184,39.83168,197.555,190.1215,5.349653622,6.252430862,2.4036,1,12.13273413692322,1,0.0,38.40330000000001,4674.73547,-0.39552,-0.2043,2.1018,3.2963,-49.8418,2.0,4.0,0.0,0.0,2.0,0.0,141,8.47589
153.522,31.00344,240.762,227.05,5.029848722,4.223481394,2.7548000000000004,1,47.46734805431147,1,0.0,53.83500000000001,8554.2458,-0.21714,-5.9617,1.4159,3.1195,-31.8445,6.0,4.0,2.0,2.0,2.0,0.0,142,2.07944
123.425,53.01128,208.722,166.13,4.123941402,5.686632658,1.083,1,0.0,1,0.0,40.3606,4896.37132,-0.59546,-4.6763,2.7907,3.6494,-62.3356,2.0,4.0,0.0,0.0,4.0,0.0,143,2.83321
153.688,68.45024,267.72,254.3002,7.788331401,6.404987495,1.556,1,18.19910120538483,1,7.109797541277533,62.22580000000004,13216.42277,-0.605,-1.8889,2.8968,8.5044,-65.2084,1.0,5.0,0.0,0.0,2.0,0.0,144,5.53736
168.036,67.7808,292.182,268.327,7.67284385,6.413959365,1.9461,1,31.040744451236847,1,7.109797541277533,66.84280000000004,15178.15275,-0.64038,-0.7695,2.9708,9.1107,-67.0581,1.0,5.0,0.0,0.0,2.0,0.0,145,6.62814
142.339,27.4052,220.818,226.45,4.296070323,5.114209021,3.5550000000000006,1,34.802819670697545,1,0.0,48.12640000000001,6319.55072,-0.08186,0.7196,0.9451,1.8623,-22.3762,4.0,2.0,3.0,3.0,2.0,1.0,146,3.2581
168.62,51.92344,278.642,252.226,2.551578932,4.634400745,2.1602,2,24.26546827384644,2,0.0,66.70830000000002,13442.56909,-0.54789,-15.3087,2.9599,5.9032,-66.7771,7.0,7.0,0.0,0.0,4.0,0.0,147,2.09186
138.789,39.83168,234.916,194.19,5.330966994,6.087366782,1.2597999999999998,1,6.06636706846161,1,14.219595082555069,49.12100000000002,7479.12281,-0.47227,-2.6253,2.9005,7.2286,-64.1996,2.0,4.0,0.0,0.0,2.0,0.0,148,5.66988
174.436,64.97752,305.727,282.3538,8.141351524,6.397716064,2.3362,1,37.46156607416286,1,7.109797541277533,71.45980000000004,17273.1371,-0.65287,0.3356,2.7738,9.0605,-62.9175,1.0,5.0,0.0,0.0,2.0,0.0,149,5.98901
124.032,46.19136,210.586,181.1476,7.29429514,5.23447443,1.6014199999999998,1,6.06636706846161,1,0.0,44.79270000000001,5665.30329,-0.41175,-3.7646,2.4386,4.9434,-55.9958,3.0,3.0,0.0,0.0,2.0,0.0,150,5.54908
170.721,66.06536,301.168,282.0925801,7.044400492,6.425099985,2.3346,1,18.19910120538483,1,0.0,71.43780000000004,17233.47541,-0.67411,0.3406,2.9654,9.144,-67.1189,1.0,5.0,0.0,0.0,2.0,0.0,151,4.90531
134.974,68.86864,233.472,214.242,5.339552605,6.559261711,0.9334,1,18.19910120538483,1,0.0,50.72560000000003,8795.91314,-0.64721,-0.7307,2.7272,6.3027,-61.5543,1.0,5.0,0.0,0.0,2.0,0.0,152,10.23279
151.814,39.58064,256.217,194.19,4.79716751,5.714912377,1.2597999999999998,1,0.0,1,14.219595082555069,49.12100000000002,7469.37306,-0.47349,-2.6265,2.8703,7.1163,-63.5276,2.0,4.0,0.0,0.0,4.0,0.0,153,2.94444
114.57,42.6768,189.599,147.13,3.670604225,5.499315094,0.5702,1,12.13273413692322,1,0.0,38.23870000000001,4417.00615,-0.43222,-8.8626,1.9448,2.9257,-40.8574,4.0,4.0,0.0,0.0,2.0,0.0,154,5.8861
161.1,105.4368,279.999,279.33,10.46560596,5.930920552,-0.5099,1,0.0,1,12.359735571259709,61.57080000000003,14087.51528,-1.15891,4.1099,4.4542,7.3024,-95.0239,2.0,4.0,0.0,0.0,4.0,0.0,155,8.88184
126.393,28.53488,199.774,192.0012,4.640619565,5.100144265,2.9016,1,23.20187978046503,1,0.0,43.1164,5037.46829,-0.09594,-0.8121,1.0925,2.716,-26.5464,3.0,3.0,2.0,2.0,2.0,1.0,156,5.14749
138.137,66.65112,237.32,214.24,8.872868022,6.54767809,0.6333000000000001,1,18.19910120538483,1,12.862651148024325,50.51080000000003,8805.82015,-0.52017,-0.8339,2.5042,6.9258,-56.1614,1.0,5.0,0.0,0.0,2.0,0.0,157,9.6486
120.666,69.37072,207.577,181.15,3.87703616,5.938827913,0.78642,0,0.0,0,0.0,42.8926,5668.98129,-0.65289,-3.7416,3.0169,3.3699,-63.6573,3.0,2.0,0.0,0.0,1.0,0.0,158,9.04782
172.588,98.78424,295.496,327.39,9.977800311,5.712878325,0.1224000000000001,0,0.0,0,12.359735571259709,68.99500000000003,17934.57746,-1.15951,3.8492,4.5265,8.1645,-95.6484,2.0,2.0,0.0,0.0,2.0,0.0,159,6.82437
166.744,31.63104,296.831,235.3254,0.829308251,6.114890841,3.598900000000002,0,39.02784531432067,0,6.606881964512918,67.89550000000004,14081.43231,-0.51198,4.9456,2.3685,7.3954,-50.4152,1.0,4.0,0.0,0.0,1.0,0.0,160,5.24706
173.179,30.87792,309.376,249.3522,0.782049818,6.116651419,3.989000000000003,0,45.448666937246685,0,6.606881964512918,72.51250000000005,16121.32275,-0.53112,6.0529,2.3721,7.6454,-50.5899,1.0,4.0,0.0,0.0,1.0,0.0,161,5.29828
185.382,36.44264,273.16,463.7022,4.904098117,4.646161512,4.047200000000001,1,0.0,1,0.0,66.988,13125.92404,-0.23564,-1.7732,0.8287,0.0,-14.9698,8.0,0.0,0.0,0.0,0.0,0.0,162,4.78749
186.909,31.71472,334.157,263.379,0.924554616,6.122160911,4.379100000000004,0,51.8694885601727,0,6.606881964512918,77.12950000000005,18187.06063,-0.55796,7.1637,2.3904,7.9354,-51.1725,1.0,4.0,0.0,0.0,1.0,0.0,163,5.13587
141.647,42.42576,245.604,209.2,7.375796813,5.197865028,2.3003,1,6.923737199690624,1,0.0,53.63940000000002,8338.86628,-0.37951,-1.5151,2.509,6.8651,-58.0743,2.0,4.0,0.0,0.0,4.0,0.0,164,3.17805
136.048,47.36288,220.356,246.0169,7.400129274,5.082803256,2.0555000000000003,1,0.0,1,0.0,47.7557,6338.65889,-0.35754,-2.9689,2.0036,2.9128,-45.3523,3.0,3.0,0.0,0.0,2.0,0.0,165,5.57977
83.667,27.94912,134.375,100.138,5.857403324,6.255255406,0.8465199999999999,0,4.48824326877028,0,0.0,24.645999999999997,1895.57179,-0.0944,-1.4718,0.9148,2.1142,-15.9277,1.0,1.0,0.0,0.0,0.0,0.0,166,11.73604
131.718,42.2584,226.342,195.1744,7.342182137,5.200341266,1.9102,1,6.923737199690624,1,0.0,49.02240000000001,6929.03092,-0.35031,-2.6243,2.4751,6.4893,-57.104,2.0,4.0,0.0,0.0,4.0,0.0,167,3.21884
136.75,31.38,241.532,193.245,0.677848336,6.13198477,2.4286000000000003,0,19.765380445542643,0,6.606881964512918,54.04450000000004,8989.18447,-0.44233,1.6201,2.2903,6.4508,-48.3297,1.0,4.0,0.0,0.0,1.0,0.0,168,6.69709
194.651,37.36312,344.833,278.35,5.027947918,5.685353994,3.600400000000003,1,26.689117645233267,1,13.213763929025836,76.82300000000005,18030.59624,-0.65295,4.0369,3.1934,9.4791,-71.8019,2.0,4.0,0.0,0.0,4.0,0.0,169,-0.05129
148.226,37.99072,240.713,240.1038,8.832166316,5.232322824,2.2933200000000005,1,17.696185628620217,1,0.0,51.90980000000002,9254.42042,-0.43262,3.2266,1.502,4.1393,-32.6428,2.0,4.0,0.0,2.0,4.0,0.0,170,4.40807
141.052,71.71376,237.77,229.1611,6.379242161,6.069254874,1.35378,0,0.0,0,6.544756405912575,47.18520000000001,7276.21106,-0.54486,-4.049,3.3717,4.9306,-67.9201,2.0,3.0,0.0,0.0,1.0,0.0,171,8.55641
125.841,43.05336,213.493,181.1476,7.313765636,5.200788349,1.5200999999999998,1,0.0,1,0.0,44.405400000000014,5656.29204,-0.3125,-3.7438,2.3171,5.6955,-53.3043,2.0,4.0,0.0,0.0,4.0,0.0,172,6.2585
149.433,30.87792,263.12,207.2718,0.822500062,6.129673978,2.818700000000001,0,26.186202068468653,0,6.606881964512918,58.66150000000004,10566.09358,-0.46664,2.7278,2.3277,6.787,-49.2419,1.0,4.0,0.0,0.0,1.0,0.0,173,6.13119
115.473,27.90728,186.984,157.56,3.84499353,5.103763381,2.2482000000000006,1,11.600939890232516,1,0.0,38.10640000000001,3911.60182,-0.11743,-2.3414,1.2141,3.5019,-30.051,2.0,4.0,1.0,1.0,4.0,0.0,174,5.4161
123.062,32.71888,201.657,158.156,1.823721436,4.494751841,1.6218,1,24.26546827384644,1,0.0,44.24300000000001,5735.03475,-0.25872,-9.0225,1.5392,4.4946,-35.5084,4.0,6.0,0.0,0.0,2.0,0.0,175,4.49312
60.297,24.058,99.953,69.06,3.881428921,7.395316465,0.6746,0,5.156663257125445,0,0.0,16.503,857.18664,-0.06916,-2.9104,0.9797,2.0756,-19.5388,0.0,3.0,0.0,0.0,0.0,0.0,176,12.02575
97.845,38.24176,163.918,123.11,0.645119024,6.112468482,0.7797999999999998,0,0.0,0,0.0,31.196299999999997,2938.00318,-0.38821,-3.8486,2.0731,3.2956,-43.4849,1.0,4.0,0.0,0.0,1.0,0.0,177,9.79813
272.391,39.9572,492.369,390.57,0.00264324,5.649818899,6.433000000000007,1,66.21987853631856,1,13.213763929025836,113.61900000000009,39349.29805,-0.85361,12.9228,3.2697,11.7941,-74.786,2.0,4.0,0.0,0.0,4.0,0.0,178,-7.82405
170.318,67.86448,289.412,288.7453,6.590677078,6.169961,2.2094000000000005,1,11.600939890232516,1,7.109797541277533,67.23580000000004,15173.77792,-0.59706,-0.35,3.1087,8.7748,-70.3744,2.0,4.0,1.0,1.0,4.0,0.0,179,5.66647
128.723,25.5224,203.714,192.0,3.406545145,4.977937868,2.9016,1,23.20187978046503,1,0.0,43.11640000000001,5031.0033,-0.10373,-0.8092,1.1801,2.9027,-28.7665,3.0,3.0,2.0,2.0,2.0,2.0,180,4.79579
130.217,30.83608,223.454,165.19,0.665280262,6.128961584,1.6484,0,6.923737199690624,0,6.606881964512918,44.81050000000003,6188.94551,-0.39266,-0.598,2.2385,5.7911,-46.926,1.0,4.0,0.0,0.0,1.0,0.0,181,9.15905
108.212,31.46368,181.97,137.14,0.533608037,6.13901674,0.8681999999999999,0,0.0,0,7.109797541277533,35.5765,3910.36608,-0.32641,-2.8206,2.1481,5.0603,-44.6414,1.0,4.0,0.0,0.0,1.0,0.0,182,10.77059
146.549,23.93248,223.321,230.91,5.67520268,6.066825168,3.5617,0,52.47012662939168,0,0.0,48.48400000000001,6938.81599,-0.12464,4.5494,0.922,2.0409,-19.0241,2.0,3.0,1.0,4.0,2.0,0.0,183,4.27667
265.233,39.58064,481.912,404.5886,5.09678788,6.037387604,7.111300000000008,1,96.6092463884906,1,13.213763929025836,118.37600000000008,42503.14044,-0.84874,13.9943,2.9461,11.0551,-67.6447,2.0,4.0,0.0,0.0,2.0,0.0,184,1.90211
166.214,117.5704,284.879,299.38,12.70228754,5.727109887,-0.0582999999999999,0,0.0,0,12.359735571259709,64.06480000000002,15501.56849,-1.13083,5.7545,4.129,6.5163,-87.7118,2.0,2.0,0.0,0.0,2.0,0.0,185,9.20029
118.099,30.91976,200.698,151.17,0.627617416,6.132123548,1.2583,0,0.0,0,6.606881964512918,40.193500000000014,4991.67027,-0.36258,-1.713,2.2218,5.4724,-46.3361,1.0,4.0,0.0,0.0,1.0,0.0,186,10.93311
157.329,35.43848,244.54,247.5263,7.635949486,6.27965097,2.7635000000000014,0,34.802819670697545,0,6.606881964512918,50.31500000000001,7903.69299,-0.31091,5.323,1.6381,2.7597,-30.5055,2.0,0.0,1.0,3.0,0.0,0.0,187,4.76226
117.159,55.10328,194.396,188.1117,6.953223553,5.947604678,1.3717,0,0.0,0,0.0,36.6857,4212.02708,-0.58885,-4.6971,2.7391,2.1564,-52.4197,3.0,2.0,0.0,0.0,0.0,0.0,188,11.10748
300.839,41.37976,544.85,446.669,5.292979937,6.017594848,7.993400000000009,1,104.03589916494585,1,13.213763929025836,132.08700000000005,52720.38628,-0.92,17.3334,2.9475,11.7161,-68.1169,2.0,4.0,0.0,0.0,2.0,0.0,189,-8.67971
133.932,30.7524,232.591,179.22,0.576985953,6.130016298,2.0385,0,13.344558822616634,0,6.606881964512918,49.42750000000003,7527.70119,-0.41866,0.5107,2.2963,6.1746,-48.2384,1.0,4.0,0.0,0.0,1.0,0.0,190,7.86711
195.874,64.34992,339.238,330.8257,6.555652259,6.164862944,3.3781000000000025,1,24.442583136084536,1,0.0,81.06480000000005,21722.79231,-0.70655,2.9964,3.2802,9.911,-74.7532,2.0,4.0,1.0,1.0,4.0,0.0,191,2.00279
192.827,103.9724,334.721,337.36,8.631305979,5.59583257,-0.7233,1,0.0,1,19.46953311253724,72.91030000000003,19520.08727,-1.27838,4.2211,5.2771,8.7154,-112.2436,3.0,3.0,0.0,0.0,2.0,0.0,192,9.54681
172.899,17.86568,261.067,295.34,3.037403547,5.023829622,4.8618,1,58.00469945116258,1,0.0,58.1464,9344.40999,-0.04842,3.7777,0.5913,0.0,-12.68,6.0,0.0,5.0,5.0,0.0,0.0,193,-0.82098
247.755,44.26672,450.661,390.5618,3.205206011,6.05807507,6.433000000000007,1,78.35261267324178,1,13.213763929025836,113.61900000000009,39403.93542,-0.82685,12.9013,2.8685,10.5559,-65.7483,2.0,4.0,0.0,0.0,2.0,0.0,194,-2.40807
116.995,59.07808,200.613,176.1224,8.047795959,6.83465033,1.0559,0,0.0,0,0.0,35.1243,3984.81403,-0.42584,0.0304,2.881,3.933,-60.5176,2.0,1.0,0.0,0.0,0.0,0.0,195,10.59663
116.627,41.6308,199.468,181.1476,6.364418351,5.098311033,1.5200999999999998,1,12.13273413692322,1,0.0,44.405400000000014,5681.83776,-0.30362,-3.7455,2.1281,5.2806,-48.8575,2.0,4.0,0.0,0.0,2.0,0.0,196,7.07471
152.682,21.84048,233.397,260.8914,2.84528229,4.896966265,4.2084,1,46.40375956093006,1,0.0,53.1364,7747.83596,-0.06639,2.249,0.8285,1.0944,-19.1718,5.0,1.0,4.0,4.0,0.0,1.0,197,1.98819
98.412,55.98192,164.65,154.08,0.415222465,5.418314648,-1.3786200000000004,0,0.0,0,0.0,31.873400000000004,2962.91288,-0.63805,-9.1345,2.3136,0.0,-46.1081,4.0,0.0,0.0,0.0,0.0,0.0,198,8.55641
139.732,69.53808,238.944,225.16,6.804907348,4.885597342,0.9103200000000002,1,0.0,1,0.0,53.0057,7762.06631,-0.59052,-4.6017,3.409,5.0892,-73.5827,4.0,2.0,0.0,0.0,0.0,0.0,199,6.90776
155.225,67.02768,265.277,257.1592,13.1568888,4.741393249,1.8099000000000005,1,0.0,1,6.606881964512918,57.5742,8844.68317,-0.24226,-4.058,2.5237,5.2154,-58.2599,4.0,2.0,0.0,0.0,2.0,0.0,200,4.60517
157.557,42.92784,273.314,223.228,7.586865309,5.151307683,2.690400000000001,1,13.344558822616634,1,0.0,58.25640000000003,9848.32182,-0.40765,-0.4007,2.5834,7.3035,-59.973,2.0,4.0,0.0,0.0,4.0,0.0,201,2.19724
315.386,39.07856,575.021,474.7226,5.1246471,5.984381973,9.061800000000002,1,128.71335450312068,1,13.213763929025836,141.46099999999993,59975.50782,-0.96492,19.5484,3.024,12.609,-70.2703,2.0,4.0,0.0,0.0,2.0,0.0,202,2.45959
150.263,62.04872,258.219,240.2734,7.893497117,6.568218887,1.1659,1,18.19910120538483,1,7.109797541277533,57.60880000000004,11399.36287,-0.58559,-2.9978,2.575,7.5857,-57.9701,1.0,5.0,0.0,0.0,2.0,0.0,203,7.18546
168.905,65.93984,288.548,272.2598,5.775883536,5.307220026,0.4299999999999995,1,12.13273413692322,1,7.04767198267719,67.74100000000001,14552.99365,-0.70202,-10.3793,3.917,8.8567,-82.0307,6.0,4.0,0.0,0.0,2.0,0.0,204,5.62978
238.521,61.2956,378.695,441.9958,6.588331871,4.867346656,5.694400000000001,2,46.40375956093006,2,0.0,92.8848,24563.9505,-0.3844,-5.6962,2.8993,4.3348,-65.3465,8.0,4.0,6.0,4.0,0.0,4.0,205,-2.68825
215.695,61.2956,376.904,358.8793,4.750938398,6.196661914,4.158300000000004,1,37.28422638193656,1,0.0,90.29880000000006,26835.00686,-0.74584,5.2106,3.2064,10.4825,-73.6421,2.0,4.0,1.0,1.0,4.0,0.0,206,0.08047
217.593,110.54128,366.092,387.3846,16.0893678,5.379506838,0.5471200000000002,0,0.0,0,19.5363836865614,86.11470000000004,25178.44012,-1.52204,-6.6024,5.9196,8.1157,-115.7511,5.0,2.0,0.0,0.0,1.0,0.0,207,7.71422
132.548,23.17936,209.363,192.0012,3.42461051,4.890299472,2.9016,1,23.20187978046503,1,0.0,43.1164,5025.65935,-0.10228,-0.8116,1.2146,2.9761,-29.6553,3.0,3.0,2.0,2.0,0.0,0.0,208,3.91202
152.386,57.57184,264.678,247.25,2.752555001,5.330631354,1.5359,1,19.056471336613843,1,0.0,63.27380000000002,12466.66464,-0.73506,-5.2789,3.576,7.7851,-76.8132,4.0,4.0,0.0,0.0,2.0,0.0,209,8.0064
