molindx,Temperature,logS,rdf_eeq,rdf_alp,sdc,sdx,sa,dga,dgp,dgtot
255,293.15,3.38011,-0.08143,6310.33134,2.0089,0.0,0.9982,0.7184,-23.9201,-19.5217
256,298.15,-1.30933,-0.84002,39658.94646,10.8792,0.0,2.9295,12.9109,-67.228,-37.1424
257,298.15,6.98472,-0.52897,10584.27847,7.6766,0.0,2.8217,-0.4113,-62.835,-47.7977
258,288.15,5.66985,-0.57557,6131.14951,3.1108,2.3169,2.7904,-3.1483,-62.2734,-65.4217
259,298.15,4.90517,-0.57606,13262.09894,7.8988,0.0,2.9853,-1.4539,-67.2781,-53.6114
260,298.15,2.41591,-0.63557,18242.98587,8.473,0.0,2.7861,4.0242,-62.7294,-43.1662
261,303.15,7.64683,-0.3831,5662.00077,4.8462,1.0971,2.3965,-3.6616,-55.4943,-54.1702
262,298.15,8.41848,-0.21965,6706.70923,4.5986,0.0,1.5271,-8.8078,-28.8092,-37.617
263,298.15,10.40426,-0.70366,7548.69736,4.6543,2.2681,3.7096,-1.61,-78.6504,-78.1752
264,297.15,1.38629,-0.65249,25709.60122,9.3699,0.0,2.8564,-0.3619,-65.2242,-49.2608
265,298.15,4.46935,-0.65184,17173.39732,8.7739,0.0,3.125,0.7751,-70.8579,-53.7516
266,298.15,2.48497,-0.64456,20644.57946,9.4778,0.0,3.1266,2.1311,-71.389,-54.0412
267,298.15,2.30248,-0.39635,12064.35987,6.0693,0.0,1.8189,-10.1103,-42.6491,-41.9577
268,293.15,2.68102,-0.12154,4918.27744,2.1217,0.0,0.8903,-4.8504,-17.879,-22.7294
269,298.15,9.90349,-0.54074,8415.06844,7.0567,0.0,3.1911,-1.6833,-66.5661,-50.7112
270,293.15,2.68785,-0.41483,14168.01958,7.5682,0.0,3.3168,3.3064,-74.7389,-38.8493
271,293.15,5.78383,-0.34324,8744.33606,5.9827,0.0,1.9006,1.601,-42.945,-25.7203
272,298.15,6.32794,-0.95239,12095.88445,4.5888,2.0074,3.0054,-0.922,-62.593,-55.0159
273,298.15,4.54231,-0.59728,16173.17586,8.8304,0.0,3.1345,-0.0893,-71.0509,-55.1741
274,293.15,10.41412,-0.39313,4687.40249,2.7605,0.0,2.1708,-6.9584,-37.4098,-34.3258
275,300.15,8.16052,-1.05677,26915.70904,10.6729,2.9177,5.9837,4.6092,-132.8694,-114.9369
276,293.15,5.80585,-0.59683,14186.13332,8.2032,0.0,2.8761,1.8305,-64.4396,-46.5474
277,298.15,5.99969,-1.19488,17520.37802,3.9633,3.242,3.8719,-5.7275,-76.1657,-76.154
278,298.15,3.52344,-0.63584,18349.55979,9.4276,0.0,3.2604,1.0293,-74.0408,-55.7664
279,295.15,8.537,-0.53414,5752.72263,3.9202,0.9497,1.9134,-4.4571,-40.3914,-38.285
280,298.15,1.38633,-0.6133,26883.40293,10.3374,0.0,3.3326,3.6853,-78.7468,-58.8671
281,293.15,8.19974,-0.61089,13664.46754,9.6964,0.0,3.8793,3.3179,-87.7388,-34.4694
282,293.15,7.9338,-0.25976,4576.45861,3.2351,1.1499,2.1299,-5.2101,-49.9372,-49.2937
283,298.15,5.88888,-0.15834,3917.29936,4.2371,0.0,1.1574,-2.8757,-28.6882,-25.4067
284,298.15,8.84937,-0.56507,4920.49382,3.1502,2.3318,2.5433,-4.6896,-56.9066,-61.5962
285,295.15,8.84217,-0.66806,8064.27403,5.5192,1.8773,3.3173,-1.5214,-73.7206,-70.4367
286,293.15,6.21559,-0.75108,3345.85684,0.9816,3.6628,3.2267,-4.5916,-65.7012,-68.8044
287,293.15,0.09531,-0.70031,22923.3401,9.0878,0.0,2.8802,6.2526,-65.0775,-42.2367
288,288.15,3.68881,-0.20671,10401.13615,5.2485,0.0,2.4792,-11.2401,-58.8972,-60.6486
289,293.15,7.6009,-0.28216,4343.70492,4.5087,0.8591,1.9914,-1.8367,-46.8931,-42.9757
290,298.15,8.16052,-1.18457,18160.43722,8.127,2.4441,4.4249,6.3405,-94.4397,-73.4044
291,294.15,4.70048,-0.73426,13082.70479,8.8503,0.0,3.7392,-0.6958,-82.242,-58.8252
292,298.15,1.98517,-0.68146,19454.78371,9.5032,0.0,2.825,1.3332,-63.9858,-46.984
293,293.15,7.42058,-0.31826,4985.27362,1.8617,1.2425,1.7786,-0.5328,-41.2755,-41.8083
294,293.15,0.73789,-0.06341,7753.17468,0.9324,0.0,0.7707,2.2468,-17.706,-12.5952
295,298.15,8.8465,-0.14498,2922.51292,3.5238,0.0,0.8171,-3.4658,-19.8831,-23.3489
296,293.15,3.68888,-0.40534,14176.59971,7.2383,0.0,3.1978,3.3052,-71.6765,-37.0969
297,298.15,5.73665,-0.651,17183.52355,8.9522,0.0,2.7623,0.2118,-62.4419,-47.333
298,298.15,7.24423,-1.04434,7516.73327,3.3227,3.7842,3.6823,-1.7277,-72.9344,-69.0133
299,288.15,12.15478,-0.49985,5062.39856,3.4265,2.1297,2.1016,0.1513,-47.9553,-47.804
300,287.15,9.96164,-0.54406,6161.45475,2.3856,2.42,2.5166,-3.1567,-55.9872,-59.1438
301,298.15,4.94164,-0.16682,3076.16767,3.5874,0.0,1.1809,0.6965,-30.9329,-20.4283
302,298.15,0.91629,-0.1688,9197.69902,1.7503,0.0,1.2533,-1.1745,-27.3781,-24.2334
303,298.15,2.05189,-0.75891,24253.09108,10.1937,0.0,2.9347,3.5646,-66.7846,-46.3094
304,298.15,6.8782,-0.51002,11262.29941,6.919,0.0,2.6265,0.9643,-59.26,-47.0432
305,298.15,8.15112,-1.19631,19857.70684,3.5319,3.4192,3.9694,-4.1819,-78.2959,-78.0566
306,293.15,7.49583,-0.7864,3338.22461,1.1374,3.7303,3.1895,-4.5899,-65.0086,-69.5984
307,298.15,11.8494,-0.49793,4004.96205,2.897,2.3404,2.925,-2.6937,-54.5581,-57.2518
308,296.15,9.23994,-0.7727,9105.67971,2.0556,3.7824,3.3849,-3.8011,-74.4853,-78.2865
309,298.15,3.64276,-0.7343,21683.24035,10.0433,0.0,3.0714,2.4554,-69.5763,-48.4091
310,298.15,3.17799,-0.68794,19506.4277,9.1622,0.0,3.192,1.8929,-72.1566,-53.3424
311,298.15,-0.69286,-0.39588,14462.95579,4.7171,0.0,2.5914,3.4962,-55.9506,-41.0408
312,308.15,5.52139,-0.48267,9803.77687,6.5175,0.0,2.2889,-4.5146,-48.8452,-40.474
313,295.15,6.78067,-0.61723,9705.89414,6.7713,0.7143,3.2135,-2.9963,-68.364,-62.1096
314,294.15,7.93741,-0.43059,7863.76346,4.9376,1.2726,3.0798,-4.9708,-70.5578,-67.8977
315,288.15,8.16051,-0.28357,8978.5769,1.5027,1.0453,1.2278,1.5879,-27.307,-25.719
316,281.15,7.57052,-0.74067,10463.31439,6.8896,1.0066,3.5432,-3.4349,-76.2515,-66.3781
317,298.15,-5.30032,-0.01067,9021.51725,0.0,0.0,0.3216,6.2948,-7.537,-1.0552
318,298.15,6.17338,-0.30831,5455.85992,2.3921,1.1285,1.5945,-0.7279,-36.5999,-37.3279
319,293.15,7.18539,-0.44764,8277.72817,6.4131,0.0,2.7252,-9.0135,-58.3128,-52.6564
320,298.15,9.01189,-1.03725,12853.3189,4.1268,2.8535,3.5388,0.1112,-74.305,-67.933
321,293.15,8.66216,-0.49277,10807.37458,0.0,2.5696,2.169,1.4352,-46.3867,-44.9443
322,298.15,7.84776,-0.95622,17355.60448,8.4553,1.7921,3.7984,4.8556,-82.0209,-69.1964
323,298.15,5.70369,-0.49035,14137.50694,8.0951,0.0,2.1996,1.8477,-51.0804,-23.4981
324,298.15,6.42972,-0.27484,5340.79487,5.0725,0.0,1.8434,1.1401,-44.8692,-35.1165
325,298.15,9.21034,-0.4611,7254.6054,6.2144,0.7248,2.4502,0.4951,-55.4414,-45.9569
326,298.15,9.21026,-0.11403,4418.17518,3.3904,0.0,1.1571,-2.078,-28.577,-25.393
327,293.15,13.61828,-0.61287,8566.98889,4.9806,1.0507,1.8975,2.0812,-43.4219,-34.9824
328,278.15,3.96987,-0.06844,6074.9509,2.7555,0.0,0.5331,3.0558,-14.9957,-9.9565
329,298.15,7.35244,-1.18651,16221.1657,7.2751,2.8162,4.5056,5.9471,-96.9952,-79.331
330,298.15,13.33747,-0.55392,5802.02242,4.0913,1.0139,1.7785,-0.1525,-40.4329,-34.8509
331,298.15,9.90349,-0.12111,2457.9193,2.4149,0.0,0.8642,-1.4227,-17.4831,-17.0819
332,303.15,6.88755,-0.92599,7421.87273,2.1292,3.0395,3.2217,-0.3384,-60.6423,-60.4118
333,323.15,8.55427,-0.28056,4580.90568,2.9903,1.4922,2.1097,-5.2037,-49.4274,-48.5569
334,293.15,7.18539,-0.84376,20139.85843,8.4894,1.7661,4.3252,7.7031,-95.5481,-79.46
335,293.15,0.83291,-0.53889,16568.41472,9.1931,0.0,2.9618,-8.1875,-67.9502,-55.3053
336,298.15,5.86079,-0.33977,6705.28053,5.511,0.0,1.5687,-0.5443,-36.1844,-26.9947
337,293.15,7.64969,-0.27272,4312.21654,4.7396,0.0,1.4889,-2.7668,-33.9959,-28.0082
338,293.15,1.94591,-0.27641,15145.10837,8.0012,0.0,2.2062,-8.4089,-55.0795,-52.3012
339,288.15,13.37545,-0.64058,6342.43032,3.2751,2.418,2.9177,-5.2481,-64.7427,-67.1149
340,298.15,6.57925,-0.30698,5440.84575,5.1151,0.0,1.526,-1.6569,-35.0347,-27.4756
341,293.15,4.85203,-0.51021,11416.45074,7.5389,0.0,2.8561,-1.9703,-61.5894,-40.3193
342,298.15,4.59915,-0.44051,12176.84996,7.2006,0.0,2.3747,-3.622,-53.8554,-57.4774
343,298.15,-7.80492,-0.07221,19176.48345,3.1006,0.0,1.0649,0.5124,-27.7723,-27.2598
344,298.15,4.20767,-0.14833,5011.70029,4.1879,0.0,1.3115,-1.3418,-32.235,-27.9751
345,293.15,4.75359,-0.1464,5188.45906,2.7406,0.0,1.2006,3.7605,-30.6257,-19.5307
346,273.15,13.73213,-0.41015,4460.52801,3.6774,1.1906,1.9944,-4.3449,-45.1416,-45.3423
347,295.15,8.31874,-0.66825,6593.25379,4.808,1.9553,2.9361,-3.4053,-61.5066,-53.9441
348,298.15,1.72277,-0.32017,10932.79921,3.6298,0.0,2.2031,7.2718,-52.6366,-33.7418
349,295.15,5.76915,-0.58092,11366.60125,8.2549,0.0,3.2361,-2.001,-69.5556,-49.6042
350,298.15,4.2223,-0.57666,14218.3405,7.9659,0.0,2.999,-1.1921,-67.6663,-53.8269
351,294.15,8.37101,-0.96214,19164.66849,10.8836,0.9672,5.3376,-0.9466,-114.0385,-92.2374
352,297.15,2.71469,-0.41176,11256.86989,6.3922,0.0,1.6024,2.7851,-37.4305,-24.4915
353,301.15,-2.98183,-0.45251,7843.07032,5.0139,1.1158,3.188,-3.8989,-70.4724,-67.9501
354,298.15,1.87794,-0.04893,4791.50006,2.2214,0.0,0.6296,1.6956,-16.7723,-15.0767
355,293.15,-2.55105,-0.35152,20081.45306,4.9143,0.0,1.8786,-1.7203,-44.7113,-39.9682
356,298.15,9.82011,-0.22247,3889.31896,3.7417,0.0,1.2687,-7.3038,-28.9412,-29.8815
357,298.15,11.58058,-0.17496,3375.46216,3.2464,0.0,0.8043,-0.858,-15.445,-16.3031
358,298.15,5.10595,-0.66611,19148.81755,9.4816,0.0,3.6766,-1.2621,-82.1637,-76.5668
359,293.15,9.43348,-1.36425,21997.33118,7.2032,2.1892,5.1034,-5.7436,-98.942,-81.6147
360,298.15,4.07754,-0.3639,8080.8276,5.8419,0.0,1.5918,0.5656,-36.8588,-26.2737
361,293.15,8.16052,-0.83149,13490.85212,9.9187,0.0,4.0101,-1.8515,-81.8934,-42.7636
362,293.15,6.41182,-0.16215,3920.4509,4.5743,0.0,1.2474,-2.8718,-30.6561,-26.3857
363,293.15,3.62966,-0.42892,12206.53925,7.6622,0.0,3.1816,1.771,-71.9468,-40.0223
364,298.15,7.69621,-0.29495,6216.16274,4.637,0.0,1.3787,-5.0539,-31.3754,-28.8893
365,298.15,8.89577,-0.22862,5575.44974,3.69,0.0,0.8265,1.3789,-15.9383,-14.5594
366,293.15,11.51293,-0.49948,4005.14155,2.9236,2.5675,2.9614,-2.6863,-55.5799,-58.2662
367,298.15,-6.17677,-0.07065,19169.4667,2.9123,0.0,0.9476,0.513,-24.8523,-24.0226
368,298.15,0.69313,-0.71469,17287.84976,8.1687,0.0,3.8585,-2.507,-83.4411,-56.496
369,296.15,1.09872,-0.47237,15548.35515,3.9495,0.95,2.5852,-3.9777,-55.4158,-58.1849
370,298.15,3.4012,-0.97485,19692.2033,5.8824,1.906,3.1984,-4.4049,-68.0514,-60.5778
371,294.15,6.55108,-0.67404,13258.93918,8.7337,0.0,3.7182,-1.2919,-81.7758,-58.937
372,293.15,-0.91629,-0.46427,15024.42193,6.9274,0.0,1.6456,5.0048,-38.638,-22.8565
373,310.15,5.55296,-0.9279,14221.38028,6.2975,1.5069,3.4569,1.6839,-71.3661,-64.198
374,298.15,7.64969,-1.14945,16025.51937,7.7735,2.7024,4.3624,5.2117,-93.5693,-73.6482
375,298.15,-8.8575,-0.04586,24219.64874,1.6323,0.0,0.8755,3.5785,-22.0003,-18.1443
376,298.15,4.11251,-0.31768,5450.95836,2.5816,1.1068,1.6611,-0.7231,-38.053,-38.5924
377,298.15,2.79107,-0.31621,8472.57795,3.1982,0.0,1.209,1.6536,-27.78,-21.0559
378,298.15,7.46737,-0.38771,6569.07411,5.2209,0.0,1.4323,-0.0767,-32.8894,-24.7498
379,293.15,7.6009,-0.357,5632.0516,5.5938,0.0,2.0799,-3.312,-46.6896,-35.0372
380,293.15,10.25062,-0.83955,28513.0461,11.3039,0.0,4.672,5.5609,-105.5461,-81.1747
381,298.15,2.89026,-0.45341,12164.11383,6.9514,0.0,2.2287,-3.6222,-50.313,-53.9352
382,297.15,7.49565,-0.57316,6799.09657,2.7101,2.1703,2.4695,-2.8867,-54.2453,-57.1321
383,293.15,1.06471,-0.69267,23080.13982,6.007,1.1543,3.5993,-2.3868,-81.9116,-69.9528
384,294.15,5.85793,-0.71013,15220.76617,9.4296,0.0,3.8003,-0.1645,-83.9624,-60.5204
385,293.15,1.89516,-0.57993,14966.39598,7.1617,0.0,3.3646,-0.6233,-72.834,-50.6203
386,298.15,7.97247,-0.2899,6197.01482,4.7628,0.0,1.4015,-5.0687,-32.2316,-29.4887
387,293.15,2.3979,-0.50269,16091.82226,8.7682,0.0,3.4635,4.0183,-78.6374,-37.5642
388,293.15,6.38012,-0.28528,4344.22666,4.5451,0.8769,1.9902,-1.8362,-46.8716,-43.0121
389,293.15,3.91193,-0.88978,26699.6367,8.2987,1.2718,4.4799,-3.793,-101.8383,-91.0045
390,293.15,2.94444,-0.4571,14087.9857,8.6829,0.0,3.4809,2.7753,-78.4238,-38.9732
391,293.15,5.50126,-0.13714,3805.12205,2.9271,0.0,0.9574,-6.3819,-19.5889,-25.9708
392,293.15,0.95551,-0.53171,13964.62141,6.392,0.0,2.7812,-4.1221,-60.58,-42.7528
393,298.15,8.97965,-0.72719,11305.1539,6.9526,1.056,3.415,-6.2848,-71.3413,-68.5412
394,298.15,5.48064,-0.19507,5011.98436,5.1162,0.0,1.314,-1.7595,-32.6108,-26.442
395,296.15,3.39585,-0.10286,5584.70287,0.8998,0.0,0.7933,3.1884,-15.3947,-10.9744
396,298.15,4.43195,-0.09506,5038.68617,2.6609,0.0,1.0847,-0.8116,-26.4503,-23.0735
397,294.15,7.79565,-0.64743,11495.43707,8.5863,0.0,3.6557,-2.3891,-80.39,-61.5491
398,293.15,5.79301,-0.80699,13570.89399,8.5605,0.0,3.5635,-1.7431,-70.631,-33.9247
399,293.15,6.10925,-0.15914,3917.84001,4.2674,0.0,1.1737,-2.8744,-29.0385,-25.5815
400,298.15,-10.21546,-0.03339,26964.45246,0.8441,0.0,0.7578,5.1115,-18.5262,-13.0633
401,298.15,4.78749,-0.53162,17581.44427,5.6931,1.216,3.5537,-5.7461,-83.0473,-78.5897
402,293.15,-0.70725,-0.31168,13192.89239,6.5602,0.0,1.4933,-8.6925,-36.1464,-44.8389
403,293.15,9.19923,-0.11961,2451.82042,2.6407,0.0,0.981,-1.4282,-20.028,-20.1018
404,293.15,8.94246,-0.45891,11264.26927,3.2097,1.111,2.7156,-6.1911,-54.0901,-53.9582
405,293.15,8.07091,-0.99593,24080.78947,9.2532,2.2479,4.9183,-9.7352,-110.8645,-104.3597
406,293.15,8.29405,-1.53116,27928.59559,10.3164,2.1777,6.2262,-1.4607,-127.7146,-94.7246
407,298.15,7.82405,-0.76602,15920.72503,6.9137,2.8215,4.2511,5.0696,-94.3428,-82.3304
408,293.15,9.94271,-0.11718,2841.50315,2.3995,0.0,0.8484,-1.1615,-17.1003,-16.5923
409,293.15,-0.51083,-0.69221,23468.68741,8.0183,1.3511,4.6923,-5.4991,-108.3147,-97.2491
410,293.15,7.84776,-0.33509,5535.81016,5.0804,0.0,2.0732,-7.783,-42.9319,-43.9276
411,298.15,3.3673,-0.15842,4049.98583,3.3468,0.0,1.2463,2.2286,-32.2471,-21.9745
412,275.15,4.34179,-1.00519,2331.12274,0.0,4.4843,3.2862,-3.9177,-60.9136,-62.2835
413,294.15,8.25323,-0.87495,10416.66167,6.2322,1.5945,3.8861,-3.2841,-80.7691,-70.6866
414,293.15,3.3322,-0.69157,25883.10141,11.365,0.0,4.1497,-10.4947,-94.3842,-72.7859
415,298.15,-8.42001,-0.04478,24204.70932,1.4814,0.0,0.7705,3.579,-19.4025,-15.2985
416,288.15,5.04343,-0.21723,5764.06434,5.2689,0.0,2.2632,-4.1721,-52.7054,-49.5255
417,293.15,3.74479,-0.17164,4128.70952,2.9277,0.0,1.3901,2.9638,-35.2367,-25.6486
418,293.15,0.53053,-0.50385,21578.84511,8.1313,0.0,3.4663,1.065,-71.2582,-34.5099
419,298.15,4.99043,-0.31661,5445.09055,2.7097,1.0983,1.7117,-0.7254,-39.3921,-40.1175
420,293.15,13.12236,-0.49072,2893.97993,2.6646,0.842,2.5531,-8.2996,-44.368,-45.3901
421,298.15,13.12236,-0.53017,3271.95836,2.9929,1.6513,2.3575,-3.7053,-44.9416,-48.647
422,293.15,10.84349,-0.28216,2155.77147,3.0521,0.0,1.7737,-6.9039,-32.5696,-31.9335
423,298.15,0.73141,-0.0601,7471.1141,2.3346,0.0,0.5009,4.5895,-13.8589,-8.423
424,298.15,6.88346,-0.3225,7557.07337,5.034,0.0,1.4174,-3.9506,-32.748,-28.705
425,293.15,12.48219,-0.84143,27336.11178,7.6655,0.9959,2.1039,12.0874,-49.2861,-29.4792
426,298.15,8.43381,-0.51208,6127.68897,4.7525,1.0553,2.537,-3.6633,-56.3091,-54.6198
427,298.15,3.91192,-1.44981,28590.58637,10.6119,0.8446,5.9247,-6.1747,-116.4666,-86.3089
428,298.15,-0.51086,-0.70516,28496.28181,11.2706,0.0,5.0653,-3.3501,-117.1956,-93.2294
429,298.15,-9.36349,-0.04438,24163.77071,1.6236,0.0,0.8047,3.5777,-20.3331,-16.1842
430,293.15,13.45884,-0.54582,14922.08579,6.4353,1.0783,3.3738,-6.3765,-70.6731,-71.2849
431,293.15,2.04122,-0.5771,18751.98408,9.8196,0.0,3.1005,-7.0651,-71.1345,-55.4013
432,298.15,5.81413,-0.61536,13192.66048,8.1186,0.0,2.6405,-1.9974,-59.3631,-47.8232
433,291.15,6.46138,-0.75998,6240.42878,2.8206,1.8073,2.4532,-7.3228,-47.9668,-44.2349
434,295.15,8.92266,-0.99804,10991.13942,6.3107,2.6565,4.2554,-3.0782,-86.8492,-79.0076
435,298.15,5.56826,-0.65537,15086.5412,8.8829,0.0,2.9166,-0.8797,-65.6162,-49.6549
436,298.15,-0.23953,-0.04676,6604.51725,2.2361,0.0,0.6217,2.4791,-16.6005,-14.1214
437,293.15,5.07517,-0.69376,19542.26541,10.4403,0.0,4.2188,-3.7784,-95.1613,-88.0173
438,293.15,4.52179,-0.15366,5011.42787,4.5085,0.0,1.394,-1.3406,-34.0839,-29.1854
439,298.15,10.81973,-1.28532,13915.18007,3.2133,3.1541,4.1593,-1.8864,-85.0279,-73.1338
440,298.15,-6.13303,-0.0584,21608.7802,2.2318,0.0,0.8734,2.0464,-22.4954,-19.9182
441,294.15,6.21461,-0.74894,15394.36646,9.5711,0.0,4.2318,-6.271,-91.1256,-76.1343
442,298.15,-10.59663,-0.03245,26938.73445,0.8241,0.0,0.7218,5.1112,-17.6643,-12.1299
443,298.15,-11.80998,-0.01967,29866.49614,0.0,0.0,0.6174,6.6436,-14.4694,-7.5373
444,293.15,6.84055,-0.13795,3865.52309,3.5246,0.0,1.0205,-1.9307,-24.7455,-26.6762
445,294.15,7.93982,-0.45331,7498.99642,6.4089,0.0,2.5941,-2.6329,-57.3306,-47.0027
446,298.15,-2.30259,-0.75678,31291.69378,12.4124,0.0,5.4052,-2.2137,-124.9059,-95.213
447,273.15,4.24839,-0.42578,8230.87892,1.4152,2.7879,2.8936,-7.0515,-62.3287,-63.8878
448,293.15,8.98714,-0.68703,13451.6346,9.1205,0.0,4.0353,1.1016,-87.4638,-71.4953
449,291.15,6.90776,-0.57583,3359.7507,1.937,2.4939,2.7379,-4.6236,-59.9255,-60.9748
450,298.15,8.05833,-0.70935,6265.28726,3.859,1.8183,2.2291,0.0125,-45.9125,-38.6694
451,293.15,4.2485,-0.15717,4052.63792,3.3352,0.0,1.2715,2.2305,-32.8272,-21.8847
452,293.15,4.44617,-0.72067,21145.04032,9.7242,0.0,3.7098,6.8153,-82.1395,-36.6506
453,293.15,7.29302,-0.14089,3868.50101,3.3635,0.0,0.963,-1.9324,-23.3627,-25.295
454,293.15,5.91539,-0.16824,6197.70719,3.9556,0.0,1.2208,0.608,-29.1993,-28.5913
455,303.15,5.52146,-0.07353,4818.21038,3.0307,0.0,0.5099,1.3928,-14.7019,-11.9372
456,295.15,4.89087,-0.66085,18450.33441,8.2115,0.0,3.3749,-0.658,-72.5563,-46.7504
457,298.15,4.27667,-0.3313,4284.78982,3.092,1.0503,1.6441,-2.2582,-37.9792,-40.2374
458,298.15,5.11195,-0.68645,17256.55464,9.0192,0.0,2.7888,0.2365,-63.057,-47.6553
459,298.15,3.42751,-0.0476,4809.07608,1.8953,0.0,0.484,1.6966,-13.0639,-10.869
460,298.15,-7.98251,-0.0472,24213.47743,1.6517,0.0,0.8867,3.5791,-22.2804,-18.3264
461,295.15,6.17411,-0.99619,12734.99863,7.0563,2.3706,4.3925,-1.9519,-89.4386,-81.9809
462,298.15,8.72095,-0.18708,3885.45574,4.01,0.0,0.8592,-2.4598,-20.6411,-23.1009
463,298.15,3.91202,-1.01447,17000.63843,6.1024,2.0547,3.6419,-4.8952,-77.4844,-66.1962
464,295.65,10.72878,-0.51655,5164.7931,4.4977,1.5488,2.4394,-1.6361,-51.5477,-53.1838
465,298.15,12.20607,-0.7056,3070.61715,1.9953,2.3089,2.5853,-1.0595,-51.859,-49.2263
466,295.15,-0.26901,-0.20712,15867.23155,5.2201,0.0,2.0712,-5.3707,-50.0357,-48.6896
467,298.15,-7.09897,-0.05852,21601.78623,2.3602,0.0,0.9339,2.0458,-24.0299,-21.6632
468,355.15,11.0104,-0.26027,4583.56811,3.171,1.128,2.1496,-5.2075,-49.5953,-50.1192
469,296.15,5.29836,-0.55624,13981.28578,5.9438,1.0663,2.5766,-13.8511,-58.974,-68.1087
470,298.15,6.42011,-0.46635,7451.25646,6.8834,0.0,2.7989,-2.6322,-61.9298,-49.087
471,293.15,4.89035,-0.1916,5013.68988,4.9537,0.0,1.2557,-1.8762,-30.7783,-25.4127
472,293.15,8.36171,-0.51806,4737.60041,4.3037,1.8458,2.4916,-1.7457,-56.0269,-57.7726
473,293.15,6.10925,-0.64846,10761.21588,6.2697,0.6611,2.2858,3.4014,-48.4941,-36.0501
474,293.05,7.11477,-0.28007,4758.50327,3.1074,1.1484,1.7881,-1.3391,-40.9216,-37.9697
475,298.15,5.95324,-0.26154,4572.68964,3.2904,1.1965,2.1677,-5.2072,-50.8743,-50.0238
476,298.15,6.69699,-0.28882,6774.56602,1.814,1.1809,1.5648,0.8046,-35.5512,-34.6231
477,293.15,7.01302,-0.58642,4014.93249,3.1163,1.2443,3.0131,-8.8416,-55.3189,-54.1858
478,298.15,9.55393,-0.29915,5470.97703,2.0498,1.1048,1.4054,-0.7321,-32.0061,-32.7382
479,293.15,12.10071,-0.53266,3279.54542,2.5721,1.675,2.224,-3.7013,-42.0719,-43.1299
480,310.15,4.69135,-0.96608,16138.06821,6.9052,1.4713,3.2988,2.2588,-67.4502,-59.2178
481,293.15,9.68034,-0.59962,6128.69571,4.1906,2.1074,2.7514,-3.5783,-61.4981,-65.0765
482,298.15,3.3322,-0.11378,5299.55526,3.366,0.0,1.1219,-1.681,-27.7517,-24.2188
483,298.15,8.96316,-0.70828,6269.20995,3.8885,1.8354,2.2629,0.0146,-46.548,-39.098
484,298.15,3.40111,-0.88548,18465.95093,6.9323,1.4711,3.8414,-5.7997,-78.2921,-72.4387
485,298.15,-8.71934,-0.04613,24191.83179,1.6328,0.0,0.847,3.579,-21.3328,-17.3014
486,303.15,3.8292,-0.44281,12060.01974,7.0221,0.0,2.936,-2.271,-61.3762,-36.7404
487,298.15,1.19402,-1.54815,29298.55152,8.5973,2.5439,6.1421,-3.9633,-130.8556,-108.6586
488,298.15,2.807,-0.28466,11521.54564,5.5728,0.0,1.8158,4.4197,-42.6061,-26.9557
489,289.15,9.71716,-0.54375,18200.18838,6.2381,1.6009,2.6931,-11.8601,-57.5377,-69.3978
490,293.15,6.79122,-0.30267,5466.64552,2.2238,1.1491,1.5096,-0.7287,-34.5175,-35.1388
491,293.15,8.51719,-0.29901,4345.66908,4.7496,0.8786,2.0263,-1.8312,-47.6865,-43.1594
492,298.15,-0.60331,-0.02464,7455.73904,0.8322,0.0,0.4613,4.7628,-11.5666,-6.4868
493,293.15,5.20401,-0.53965,13807.18263,8.3369,0.0,2.7208,-3.1483,-61.9249,-50.7855
494,298.15,-1.77372,-0.32386,12445.17153,5.9248,0.0,1.6671,-13.4237,-38.9533,-52.377
495,293.15,0.69313,-0.16693,9616.56408,1.4143,0.8813,1.168,6.7897,-26.8508,-19.6944
496,303.15,5.5835,-1.20248,13300.89716,3.0685,3.1275,3.8792,-3.9233,-76.4964,-67.6664
497,298.15,-8.06606,-0.05567,21586.02483,2.3677,0.0,0.9077,2.0439,-23.4227,-20.9237
498,295.15,5.76832,-0.64251,12933.78921,7.4552,0.5212,3.1076,0.9169,-65.3594,-52.7472
499,298.15,8.59066,-0.38251,6892.1769,6.1253,0.0,2.1893,-2.3257,-48.9866,-43.9331
500,293.15,9.4727,-0.56992,5076.80896,3.1839,2.1611,2.5551,-0.0514,-56.4319,-47.8778
501,293.15,-0.15082,-0.37684,15555.27399,5.7216,0.0,1.7797,-4.7884,-42.8851,-40.5709
502,298.15,-7.7681,-0.0563,21613.37923,2.2294,0.0,0.8746,2.0451,-22.5214,-20.0276
503,298.15,6.10925,-0.3299,4287.71569,3.0514,1.0381,1.6381,-2.2575,-37.7414,-39.999
504,298.15,4.09434,-0.74721,20634.64209,9.3954,0.0,3.9795,9.1325,-80.1661,-24.2896
505,298.15,7.09008,-0.35866,3333.79239,3.3952,1.0911,1.8986,-3.0506,-44.3218,-47.3723
506,298.15,8.58485,-0.68278,5552.56323,4.3748,2.0781,3.258,0.6222,-63.1677,-56.1927
507,298.15,4.38203,-0.40197,14022.97878,6.9651,0.0,2.0763,-9.1082,-47.9712,-49.5644
508,293.15,8.97462,-0.68716,7277.79378,3.7743,2.3465,2.6797,1.1117,-53.2474,-45.9166
509,298.15,2.70805,-0.42289,12922.40672,5.4412,0.6394,2.1299,-2.1859,-46.1105,-48.2964
