molindx,MolarMass,SolvationEnergy,DipoleMoment,MolecularVolume,MolecularSurfaceArea,QXX,QYY,QZZ,HOMO,LUMO,gap,Temperature,logS
2618,180.123,72.5924,2.178793333,117.614,197.985,-29.09748069,13.68073079,15.4167499,-6.477303695,-2.447458623,4.029845072,293.15,4.90527
2619,252.3486,38.57648,2.722470666,172.083,282.225,10.74730428,-8.54607244,-2.201231844,-6.476792121,-0.915169995,5.561622125,293.15,3.66356
2620,217.6085,48.65992,4.493647332,147.162,244.35,-40.56436645,40.48872947,0.075636981,-6.476734977,-2.447003105,4.029731872,293.15,4.96981
2621,270.3484,43.26256,6.415660889,187.906,309.657,34.12787184,-17.58266438,-16.54520746,-6.47647919,-2.25378747,4.222691719,297.15,8.10171
2622,266.26,69.91464,6.172995816,170.939,295.925,9.048107361,4.023442376,-13.07154974,-6.475529512,-0.937152725,5.538376787,293.15,8.94898
2623,230.3086,31.88208,0.062723823,190.103,314.143,-19.04318428,14.02105754,5.022126732,-6.474432892,-0.970089947,5.504342945,298.15,0.41288
2624,207.2496,44.93616,4.269459443,151.094,247.321,23.46244037,-15.81240305,-7.65003732,-6.474304999,-0.800186592,5.674118407,293.15,2.48494
2625,197.0634,16.90336,0.000148541,147.086,230.39,21.6005982,-10.55799149,-11.04260671,-6.474111798,-1.561526189,4.912585609,298.15,-0.9703
2626,244.7355,35.39664,2.567244449,171.029,283.776,-15.94585597,13.78792373,2.157932234,-6.473970298,-0.784421939,5.689548359,298.15,0.83284
2627,201.0193,28.11648,2.64305746,114.575,183.202,-16.2235181,14.26467716,1.958840942,-6.473034226,-2.108398049,4.364636178,298.15,4.00728
2628,197.147,46.56792,7.03258403,126.49,215.271,8.577896687,0.830298877,-9.408195564,-6.472555306,-2.437148768,4.035406538,293.15,5.13589
2629,175.23,40.54296,5.415759427,126.931,221.726,18.19244791,-20.53732962,2.344881712,-6.472315845,-0.345645461,6.126670384,293.15,10.12663
2630,214.61,52.7184,3.273173914,140.513,231.119,-8.563408486,4.467142877,4.096265609,-6.472155298,-0.977922749,5.494232549,298.15,8.80538
2631,182.14,58.74336,8.149861,120.035,203.558,-25.72059093,27.23559545,-1.515004522,-6.471962097,-2.163070105,4.308891992,291.15,6.90776
2632,354.38,96.77592,8.069299783,206.609,350.496,43.3356978,7.909036381,-51.24473418,-6.471812434,-1.120447355,5.35136508,373.15,6.64639
2633,335.2823,39.62248,2.526905058,197.339,347.492,-25.37543537,16.97363566,8.401799714,-6.471412427,-2.618178865,3.853233562,298.15,-2.30164
2634,179.2208,31.38,3.334077569,143.723,234.555,21.4449613,-4.40569635,-17.03926495,-6.470930785,-1.448927865,5.02200292,298.15,4.3666
2635,305.4372,44.30856,4.610710746,202.869,352.116,-21.33897572,17.9141291,3.424846617,-6.470802892,-0.441311764,6.029491127,293.15,-0.10541
2636,449.8562,66.77664,3.200929013,265.035,448.562,-60.79422487,44.11476283,16.67946204,-6.47070493,-0.933092512,5.537612419,293.15,-5.52146
2637,230.2196,65.4796,5.632931747,152.443,258.442,26.72597231,-15.89137069,-10.83460162,-6.470566152,-1.739997326,4.730568826,295.15,8.03911
2638,289.55,33.01176,4.310554188,183.247,290.613,-20.75325124,14.90652774,5.846723504,-6.470304923,-0.779721442,5.690583481,293.15,2.30259
2639,341.3868,72.5924,6.312946279,218.959,362.274,-32.99176643,1.118731238,31.87303519,-6.469553888,-1.209416115,5.260137773,298.15,13.30468
2640,327.26,65.898,3.428917044,191.48,329.531,-45.04879199,42.47515467,2.573637328,-6.469099458,-0.913595271,5.555504186,293.15,6.65929
2641,293.5472,46.69344,9.389519335,172.82,279.319,26.78908886,-10.36069986,-16.428389,-6.468919863,-0.627380324,5.841539539,293.15,3.55445
2642,279.35,79.9144,7.658310042,176.932,301.506,47.411825,-36.25890935,-11.15291566,-6.468919863,-1.110828397,5.358091466,298.15,6.90776
2643,443.8859,68.74312,4.181985359,278.24,467.706,29.7088878,-25.51394963,-4.194938171,-6.468492644,-2.057152452,4.411340192,298.15,-0.46196
2644,208.258,52.04896,5.223243723,148.26,251.395,-9.349254577,0.484419755,8.864834822,-6.468280395,-0.502607347,5.965673047,298.15,1.19086
2645,215.208,34.22512,4.788027842,144.913,243.632,-11.66873141,0.853707105,10.8150243,-6.46803005,-2.624511774,3.843518275,293.15,2.12496
2646,84.08,61.88136,5.332052954,66.688,115.063,12.34382532,-9.227570842,-3.116254478,-6.467817801,0.929044544,7.396862345,298.15,12.54254
2647,238.2024,56.23296,1.262773635,149.122,254.036,-23.706802,9.524682644,14.18211936,-6.467657254,-1.997237847,4.470419407,292.15,3.71349
2648,261.9194,26.7776,5.578237978,163.464,252.719,13.09926433,-5.956528422,-7.142735912,-6.467605552,-0.810375084,5.657230468,298.15,1.43513
2649,236.2298,77.69688,10.07388306,159.264,274.271,-42.93776477,32.32293352,10.61483125,-6.467023228,-2.334368589,4.132654639,293.15,4.09431
2650,204.228,79.9144,9.278712109,137.529,239.182,-33.74914374,22.63418694,11.1149568,-6.466854517,-0.428931666,6.037922852,293.15,9.16962
2651,341.19,48.7436,4.198861654,221.314,365.491,-14.89075046,3.732505781,11.15824468,-6.466685807,-0.734622356,5.73206345,298.15,-0.22314
2652,264.2954,82.71768,10.04110353,158.658,273.304,53.51611547,-14.18560173,-39.33051374,-6.466424577,-1.094618294,5.371806284,303.15,4.41884
2653,264.6677,43.38808,5.524531609,169.137,278.513,-44.10713153,35.66385826,8.443273265,-6.466302126,-2.273521994,4.192780132,293.15,0.91574
2654,178.2334,49.24568,3.968857507,131.793,230.383,-29.55596106,22.79744202,6.758519041,-6.465485784,-0.765182663,5.700303121,298.15,11.91816
2655,172.23,38.95304,4.632495012,139.374,237.247,21.67520791,-11.99860659,-9.676601319,-6.465472178,-0.835369844,5.630102335,293.15,8.90924
2656,258.41,24.81112,2.201703599,176.847,320.515,-13.50749468,0.509807957,12.99768672,-6.462995941,-0.096973457,6.366022484,298.15,0.55962
2657,167.2132,39.91536,3.515418374,127.609,224.556,17.7023635,-6.810843022,-10.89152048,-6.462481645,-0.370325929,6.092155716,310.15,8.29407
2658,164.16,48.3252,1.833804605,118.725,200.721,16.69419875,-3.659252678,-13.03494607,-6.462478924,-1.88355923,4.578919694,298.15,7.17778
2659,332.32,86.10672,8.421892711,216.877,361.321,-7.828716856,47.69997921,-39.87126235,-6.462440828,-1.365504515,5.096936313,298.15,3.91202
2660,412.4064,53.68072,0.001027744,270.785,437.915,27.25402629,-10.98680667,-16.26721962,-6.462127897,-3.387343101,3.074784797,297.15,-4.93367
2661,169.1828,121.92176,15.67792905,126.429,221.54,27.28570906,-18.06254201,-9.223167051,-6.46194286,-0.404198952,6.057743908,293.15,7.36518
2662,241.2488,59.95672,4.597419592,173.27,287.199,22.5353358,-7.876709605,-14.6586262,-6.461365978,-1.716912263,4.744453715,298.15,4.60509
2663,174.2,39.07856,3.665912752,120.035,206.078,14.3085911,-16.19342876,1.884837656,-6.460468002,-1.31376231,5.146705691,298.15,5.63479
2664,216.6207,65.43776,6.16863328,145.692,245.935,17.59182412,-9.357104103,-8.234720013,-6.460353714,-0.322332639,6.138021075,298.15,7.6009
2665,135.13,92.17352,10.86599788,102.553,171.597,15.42047446,-4.645957277,-10.77451719,-6.45998636,-0.594586777,5.865399583,298.15,6.93731
2666,135.1652,37.53048,5.104864768,109.189,184.117,20.26950444,-15.34520599,-4.924298455,-6.459379546,-0.432114583,6.027264963,298.15,8.3724
2667,197.07,17.19624,0.802989812,144.818,227.144,-8.195167051,-11.46604007,19.66120712,-6.459374104,-1.564614683,4.894759421,298.15,-0.14503
2668,295.3376,41.4216,3.14638986,187.518,334.234,39.62383648,-0.226297092,-39.39753939,-6.459322402,-2.69201972,3.767302682,298.15,-1.17766
2669,342.3938,69.37072,2.719720868,237.913,410.816,44.95541486,-10.15426957,-34.80114529,-6.458887019,-0.378217779,6.08066924,298.15,1.09862
2670,143.1878,25.77344,2.993738243,120.41,201.216,14.38047353,-3.336698611,-11.04377491,-6.458609463,-1.362797253,5.09581221,293.15,6.82925
2671,358.7038,58.576,8.174823516,212.848,352.468,43.69637702,-26.75152519,-16.94485183,-6.457673391,-1.509171183,4.948502208,293.15,-3.68889
2672,292.6781,48.36704,3.988265908,193.041,313.412,-33.49823604,28.39860599,5.09963005,-6.457564545,-2.803726599,3.653837946,298.15,2.12112
2673,166.206,68.53392,7.696810299,124.328,200.984,42.9084714,-27.76006526,-15.14840614,-6.457412162,-1.378446529,5.078965632,293.15,6.1203
2674,239.3198,41.12872,3.810302414,178.725,317.727,23.21198336,-14.82883064,-8.383152719,-6.456141389,0.206616895,6.662758284,299.15,1.12822
2675,206.2408,45.01984,2.379080392,154.095,265.917,-24.07950114,8.983134151,15.09636699,-6.455866554,-0.274142338,6.181724216,293.15,6.01616
2676,188.27,33.97408,4.332736119,145.601,252.826,-20.90196425,17.80010984,3.101854409,-6.455670632,-0.226950042,6.22872059,303.15,9.90338
2677,264.02,41.96552,5.483763304,133.087,209.827,20.48269223,-17.48651769,-2.996174543,-6.455148173,-2.531306199,3.923841974,298.15,2.30259
2678,249.1,47.02816,9.445057594,169.441,276.562,15.74139382,-3.220129289,-12.52126453,-6.454769935,-0.576975559,5.877794375,298.15,4.31749
2679,232.2996,44.3504,5.702947194,176.977,290.208,16.53342033,-1.670521964,-14.86289837,-6.454609387,-1.546854346,4.907755041,298.15,8.37231
2680,298.298,73.13632,7.863847707,180.593,322.234,-24.1719883,-2.241995982,26.41398428,-6.452584859,-2.79761764,3.65496722,298.15,4.38194
2681,131.152,52.9276,4.091343035,98.991,162.067,30.3825923,-17.43092753,-12.95166477,-6.451969882,-0.029322733,6.422647149,293.15,8.92269
2682,310.69,53.68072,8.939171663,201.333,329.417,28.20426163,-12.22384249,-15.98041914,-6.451820219,-1.590836949,4.86098327,298.15,-2.52573
2683,426.3915,67.11136,8.480625654,245.237,426.166,-28.71418963,-6.329844876,35.0440345,-6.451814777,-1.241639855,5.210174921,293.15,-1.06711
2684,260.6763,55.27064,4.742318496,168.344,278.247,-10.47822132,-1.194582017,11.67280334,-6.451793007,-1.264954311,5.186838697,293.15,2.88998
2685,156.6115,21.92416,1.71683602,118.602,198.63,9.050190961,-0.522563544,-8.527627417,-6.451624297,-0.136254147,6.31537015,293.15,5.70378
2686,151.17,50.54272,4.945148574,121.733,206.542,29.84718316,-14.10253483,-15.74464833,-6.451031088,-0.387383939,6.063647149,293.15,10.89674
2687,228.247,58.40864,3.617799753,144.086,247.981,19.66415957,11.84185365,-31.50601323,-6.450549446,-1.776711219,4.673838227,298.15,4.31759
2688,449.8562,56.9024,6.1561354,265.472,448.225,-56.57237546,50.53134033,6.041035129,-6.450353524,-0.980820219,5.469533306,293.15,-5.29832
2689,132.17,47.19552,5.393571867,114.427,191.165,18.52027167,-5.711126407,-12.80914527,-6.450212025,-0.356559138,6.093652888,298.15,7.27932
2690,135.128,88.57528,10.71447846,98.936,165.823,20.19277973,-11.79355563,-8.399224107,-6.450192977,-0.801015995,5.649176982,293.15,6.21461
2691,151.1646,49.03648,6.451002587,118.216,201.496,24.03301481,-12.69213467,-11.34088014,-6.449471875,-1.029313111,5.420158764,293.15,5.20949
2692,152.15,34.55984,3.52272452,111.497,190.36,17.55628553,-9.248426346,-8.307859181,-6.449047377,-1.371370205,5.077677173,373.15,9.99424
2693,212.2476,48.45072,2.197132319,151.838,258.765,17.59453791,-13.00529231,-4.5892456,-6.448826965,-0.929607548,5.519219417,298.15,3.67687
2694,173.1708,28.91144,6.152929966,126.569,209.346,12.29843092,-6.803141387,-5.495289533,-6.448786148,-2.895671198,3.553114949,298.15,6.21347
2695,209.25,53.30416,3.423980084,151.672,265.352,-26.28805866,23.46484624,2.823212417,-6.448345323,-0.128397862,6.319947461,293.15,7.52833
2696,254.242,53.59704,5.338520548,169.106,281.255,44.50943767,-29.76608729,-14.74335038,-6.447265031,-1.883115412,4.564149618,298.15,4.54133
2697,225.293,40.5848,3.823706488,164.301,291.723,22.23721171,-14.13633217,-8.100879541,-6.446859581,0.217485808,6.664345389,299.15,5.4204
2698,338.1926,70.66776,8.618169073,215.389,354.257,27.2105993,-0.920789821,-26.28980948,-6.446418756,-0.987966749,5.458452007,293.15,2.77259
2699,191.19,51.0448,5.957412382,136.649,229.83,24.99896928,-8.760753479,-16.2382158,-6.445539828,-2.309022803,4.136517025,300.15,6.90776
2700,272.2598,72.84344,3.817423254,189.114,316.141,61.47636902,-52.01315581,-9.463213217,-6.445523501,-2.424581183,4.020942318,293.15,1.02962
2701,136.1128,92.59192,11.41632211,98.787,164.5,-19.38759011,19.54448259,-0.156892486,-6.445286762,-1.509891741,4.935395021,293.15,7.87553
2702,228.247,60.41696,3.921591359,157.198,268.692,24.28778487,3.532144043,-27.81992891,-6.445123493,-1.824949956,4.620173537,298.15,3.46563
2703,170.21,34.39248,4.30260122,132.85,222.586,23.89384857,-12.91186968,-10.98197889,-6.44447042,-1.781632401,4.662838019,298.15,5.6058
2704,334.2816,72.04848,8.332749979,209.089,351.039,7.626670013,-0.491178973,-7.13549104,-6.444084018,-1.647685101,4.796398917,293.15,8.6742
2705,255.1,43.26256,5.093313158,169.105,272.294,25.70807089,-17.38963038,-8.318440515,-6.443705779,-0.700206194,5.743499586,293.15,2.77259
2706,247.3,30.83608,1.880953091,155.672,298.957,15.98284365,-0.836387227,-15.14645642,-6.443594213,-0.841372678,5.602221534,310.15,-1.20397
2707,284.314,60.37512,3.657232464,196.132,335.437,23.53175112,9.61412751,-33.14587863,-6.443226859,-1.307080279,5.13614658,293.15,4.852
2708,368.48,76.69272,10.41133375,247.554,435.33,26.31803331,-5.474027878,-20.84400543,-6.443093523,-0.864580193,5.57851333,293.15,1.19392
2709,225.31,50.71008,2.237393931,160.69,275.328,26.61139412,-10.0715305,-16.53986361,-6.442875832,-0.340456792,6.10241904,293.15,7.50659
2710,243.0997,28.40936,3.861093974,148.385,246.347,-18.99297482,15.81578416,3.17719066,-6.44258467,-2.003393338,4.439191332,298.15,3.9512
2711,154.122,64.76832,1.995891207,109.714,188.498,12.85552115,-2.03254307,-10.82297808,-6.442356094,-1.273450526,5.168905568,298.15,11.52997
2712,145.1788,53.84808,3.902926726,111.519,185.121,35.11152546,-19.91323344,-15.19829202,-6.441817308,-0.015835729,6.425981577,293.15,10.38582
2713,416.303,59.49648,6.432136314,263.439,437.32,-49.83488998,22.21487132,27.62001867,-6.441422743,-0.867340517,5.574082225,293.15,-2.97593
2714,161.1658,43.7228,1.643353001,118.072,196.782,29.00517476,-17.86762298,-11.13755178,-6.440889399,-2.273867579,4.167021821,293.15,8.04724
2715,340.3934,91.58776,3.035859542,213.746,371.526,-23.59254417,-1.654336977,25.24688114,-6.439256715,-0.12875893,6.310497786,298.15,3.09104
2716,312.8357,35.18744,3.070744088,207.204,364.271,-12.11377583,11.9014469,0.212328926,-6.438619969,-0.427533,6.011086969,293.15,0.09531
2717,220.0094,34.85272,3.643938091,116.037,178.529,15.27245487,-6.564300254,-8.708154618,-6.43833697,-0.889677539,5.548659431,293.15,8.36401
2718,376.2816,55.60536,7.223233817,233.44,390.195,-24.60901562,3.501132392,21.10788323,-6.438135606,-0.847311294,5.590824311,293.15,-1.71494
2719,300.32,71.08616,3.54808306,196.882,336.75,40.0906634,-34.27319428,-5.817469124,-6.437074361,-0.313207568,6.123866793,293.15,1.94591
2720,396.9536,26.90312,5.128873157,169.949,252.023,15.40234204,-4.757648935,-10.6446931,-6.436151895,-1.857263766,4.578888129,298.15,1.075
2721,118.178,18.99536,0.684035313,110.032,185.564,7.38044311,4.951834649,-12.33227776,-6.435863454,-0.897558505,5.538304949,298.15,4.48897
2722,256.3006,49.07832,2.245790079,181.038,310.51,24.20491143,-16.01165589,-8.193255544,-6.43561583,-0.525446147,5.910169683,298.15,6.23713
2723,217.2298,52.67656,6.732594899,154.407,261.804,10.32209644,-7.478668697,-2.84342774,-6.433928723,-1.588407515,4.845521209,298.15,5.66993
2724,297.27,84.26576,5.353889729,166.511,294.665,21.13105297,-1.313900537,-19.81715243,-6.433868858,-0.632169803,5.801699056,298.15,8.9872
2725,268.68,47.57208,4.00240222,165.391,266.743,-39.66574496,40.47534754,-0.809602583,-6.433667494,-2.437264689,3.996402805,293.15,8.38936
2726,274.7031,46.024,5.210188124,179.028,297.063,-2.53996721,-9.367603296,11.90757051,-6.433297419,-1.241661624,5.191635795,298.15,2.89035
2727,239.1006,25.3132,0.767477364,169.928,271.526,-24.03326147,12.31514669,11.71811478,-6.432456587,-0.619467521,5.812989066,298.15,1.33246
2728,138.17,33.63936,2.007157159,110.791,190.45,-15.38389281,0.949742006,14.43415081,-6.431999435,-0.052298134,6.379701301,293.15,10.19242
2729,477.637,63.30392,5.058396476,296.954,516.586,15.98833525,-10.54427825,-5.444057004,-6.431980387,-0.194402759,6.237577628,298.15,-4.7206
2730,360.8797,33.13728,2.517131881,232.07,401.314,34.04871249,-9.103230223,-24.94548226,-6.431893311,-1.659619749,4.772273562,298.15,-1.64507
2731,253.9592482,20.41792,2.698402639,143.223,220.881,1.113504344,14.0652116,-15.17871595,-6.431120507,-1.396819939,5.034300568,298.15,2.00681
2732,122.12,29.7064,5.251406024,92.936,156.549,6.573214625,-1.358673376,-5.214541249,-6.42993409,-1.840640322,4.589293768,298.15,10.61889
2733,225.24,57.06976,5.216203675,154.359,260.693,-36.94409509,32.25671061,4.687384476,-6.428774884,-0.677603044,5.75117184,293.15,4.6606
2734,181.27,23.89064,0.858136503,136.245,215.722,20.29543061,-4.554853308,-15.74057731,-6.428625222,-0.968989518,5.459635703,297.15,4.82927
2735,440.4604,85.60464,8.123661047,260.887,442.385,-12.31481467,11.79729845,0.517516219,-6.428557193,-1.383082535,5.045474658,298.15,-1.96611
2736,253.6847,68.99416,4.843586668,164.006,276.61,43.07602975,-37.94398964,-5.132040109,-6.428551751,-1.483302666,4.945249085,298.15,5.5133
2737,146.1482,27.23784,1.523564883,104.909,174.253,19.9291927,-11.72323777,-8.205954933,-6.428505491,-1.986050696,4.442454795,293.15,8.79125
2738,416.3,60.54248,6.632424382,262.856,436.268,-51.69525169,22.59566253,29.09958916,-6.428230656,-0.870736228,5.557494428,298.15,-4.60516
2739,264.4028,34.0996,4.350070176,172.661,291.873,25.58774075,-15.02282111,-10.56491965,-6.428015686,-0.888749903,5.539265783,294.15,-1.13943
2740,148.249,15.43896,0.528974981,120.12,212.843,-9.062149545,4.972855246,4.089294299,-6.427963984,0.157717982,6.585681966,293.15,5.55683
2741,173.009,34.22512,3.681548546,106.243,168.93,17.97134396,-6.824626604,-11.14671736,-6.427727245,-0.336208004,6.091519242,298.15,5.22575
2742,180.21,46.94448,3.377187542,134.739,232.533,-17.4232439,6.335368342,11.08787556,-6.427675544,-0.076012488,6.351663056,308.15,7.54961
2743,234.036,23.76512,3.84644584,128.133,198.899,13.14386746,-5.068007315,-8.075860146,-6.426777567,-0.89850655,5.528271017,298.15,3.89182
2744,146.15,83.38712,12.08652928,105.659,176.293,21.30781489,-12.14261809,-9.165196798,-6.426758519,-1.546172973,4.880585547,293.15,6.72503
2745,196.2024,47.15368,6.478413354,138.193,239.506,-23.44725835,8.56657923,14.88067912,-6.426608857,-0.154044171,6.272564686,293.15,5.92959
2746,295.3,68.70128,6.016499954,198.741,333.958,72.28498128,-44.89507643,-27.38990485,-6.426396608,-1.755488232,4.670908376,298.15,4.2669
2747,282.3384,44.30856,4.105414374,190.527,329.409,-16.52503247,13.3869211,3.138111365,-6.426366675,-1.113702193,5.312664483,293.15,3.59841
2748,164.1844,84.85152,12.40259606,119.346,188.151,-23.51716748,26.42551221,-2.908344735,-6.425931293,-2.788259639,3.637671654,293.15,5.91357
2749,226.2312,55.31248,3.478097671,150.595,254.61,12.55327268,4.40398255,-16.95725523,-6.425607477,-1.09741617,5.328191307,298.15,7.80312
2750,329.3146,81.88088,6.864018146,182.127,313.346,26.6010079,0.127239597,-26.7282475,-6.425498632,-1.613375607,4.812123025,373.15,9.90344
2751,207.07,21.7568,2.847997444,130.034,206.739,3.514458397,11.05742754,-14.57188593,-6.42501699,-1.296127418,5.128889572,298.15,2.109
2752,403.5924,45.27088,4.54437172,239.654,388.29,34.21198105,-29.8281777,-4.383803349,-6.424769366,-1.815391408,4.609377958,293.15,-6.34814
2753,204.29,43.0952,6.249837722,142.829,239.616,22.50286236,-20.99006504,-1.512797314,-6.424603377,-0.055556019,6.369047358,293.15,7.02108
2754,146.1482,28.99512,2.411002396,106.764,177.107,13.88232594,-8.634757992,-5.247567947,-6.424064591,-1.773836607,4.650227984,293.15,7.20408
2755,234.0362,37.8652,4.378769209,125.434,197.914,17.60322893,-7.329660953,-10.27356798,-6.42394214,-0.85901655,5.564925589,298.15,6.6846
